row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
(3 743),Restated*,(3 370),-3370.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(3 519),Restated*,(2 714),-2714.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(6 779),Restated*,(6 229),-6229.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
=,Restated*,(20),-20.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(5 718),Restated*,(4 594),-4594.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(2 012),Restated*,(2 095),-2095.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(32),Restated*,(46),-46.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(5),Restated*,(20),-20.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(4),Restated*,—,0.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
400,Restated*,1045,1045.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
39,Restated*,49,49.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
368,Restated*,331,331.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
=,Restated*,7,7.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(339),Restated*,(679),-679.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
523,Restated*,664,664.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(663),Restated*,(177),-177.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
593,Restated*,257,257.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
285,Restated*,(292),-292.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(119),Restated*,(13),-13.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
=,Restated*,(630),-630.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(69),Restated*,(16),-16.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(4 012),Restated*,(2 855),-2855.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(3 386),Restated*,(3 282),-3282.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(239),Restated*,(318),-318.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
1,Restated*,47,47.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(1 714),Restated*,(1 467),-1467.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
1316,Restated*,2 165,2165.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
3 050,Restated*,747,747.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
6 302,Restated*,5 967,5967.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(515),Restated*,(412),-412.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
8 837,Restated*,6 302,6302.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
=,Restated*,358,358.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
11 732,Restated*,12 548,12548.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(2 895),Restated*,(6 604),-6604.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
8 837,Restated*,6 302,6302.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
