row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
capital movements!,Share capital,"53,240",53240.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- capital repayment?,Share capital,"(53,240)",-53240.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- scrip issue?,Share capital,538,538.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2023,Share capital,"6,608",6608.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Share capital,516,516.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Share
capital movements!",Share capital,"178,079",178079.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Earnings distribution
- capital repayment?",Share capital,"(178,079)",-178079.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Issue of shares, net of
transaction costs",Share capital,418,418.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Earnings distribution
- scrip issue?",Share capital,98,98.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Share capital,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2024,Share capital,"7,124",7124.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 1 January 2023,Share premium,"3,190,735",3190735.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Share premium,"(53,672)",-53672.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
capital movements!,Share premium,"(53,240)",-53240.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
exchange hedges?,Share premium,106,106.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- scrip issue?,Share premium,(538),-538.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2023,Share premium,"3,137,063",3137063.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Share premium,"118,085",118085.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Share
capital movements!",Share premium,"(178,079)",-178079.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Issue of shares, net of
transaction costs",Share premium,"294,757",294757.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
exchange hedges?,Share premium,"1,505",1505.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Earnings distribution
- scrip issue?",Share premium,(98),-98.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Share premium,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2024,Share premium,"3,255,148",3255148.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 1 January 2023,Other reserves,"(4,656)",-4656.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Other reserves,"(2,981)",-2981.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
for LTSIP®,Other reserves,"(5,158)",-5158.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
payment expense,Other reserves,"2,000",2000.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- LTSIP reserve release,Other reserves,177,177.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2023,Other reserves,"(7,637)",-7637.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Other reserves,"(2,025)",-2025.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Shares purchased
for LTSIP®",Other reserves,"(5,154)",-5154.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Share based
payment expense",Other reserves,"3,040",3040.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- LTSIP reserve release,Other reserves,89,89.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Other reserves,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2024,Other reserves,"(9,662)",-9662.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 1 January 2023,Accumulated profit,"706,572",706572.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Accumulated profit,"(14,646)",-14646.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
accumulated profit?,Accumulated profit,"(14,646)",-14646.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Total comprehensive income,Accumulated profit,"476,801",476801.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Accumulated profit,"476,801",476801.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2023,Accumulated profit,"1,168,727",1168727.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Accumulated profit,"(100,420)",-100420.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
accumulated profit?,Accumulated profit,"(100,420)",-100420.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- LTSIP reserve release,Accumulated profit,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Total comprehensive income,Accumulated profit,"587,565",587565.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Accumulated profit,"587,565",587565.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2024,Accumulated profit,"1,655,872",1655872.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 1 January 2023,Total,"3,898,721",3898721.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Total,"(70,761)",-70761.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- capital repayment?,Total,"(53,240)",-53240.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
accumulated profit?,Total,"(14,646)",-14646.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
exchange hedges?,Total,106,106.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
for LTSIP®,Total,"(5,158)",-5158.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
payment expense,Total,"2,000",2000.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- LTSIP reserve release,Total,177,177.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Total comprehensive income,Total,"476,801",476801.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Total,"476,801",476801.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2023,Total,"4,304,761",4304761.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Transactions with owners,Total,"16,156",16156.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Earnings distribution
- capital repayment?",Total,"(178,079)",-178079.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Issue of shares, net of
transaction costs",Total,"295,175",295175.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
accumulated profit?,Total,"(100,420)",-100420.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
exchange hedges?,Total,"1,505",1505.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Shares purchased
for LTSIP®",Total,"(5,154)",-5154.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
"- Share based
payment expense",Total,"3,040",3040.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- LTSIP reserve release,Total,89,89.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Total comprehensive income,Total,"587,565",587565.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
- Profit for the year,Total,"587,565",587565.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
Balance at 31 December 2024,Total,"4,908,482",4908482.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,3,0,NEPI Rockcastle N.V. Annual Report 2024,EUR,
CASH FLOWS FROM OPERATIONS,31 Dec 2024,"533,628",533628.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Interest paid on loans and borrowings,31 Dec 2024,"(57,190)",-57190.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Interest paid on lease liabilities,31 Dec 2024,"(1,470)",-1470.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Bond coupon paid,31 Dec 2024,"(44,982)",-44982.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Income tax paid,31 Dec 2024,"(28,796)",-28796.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Bank charges paid,31 Dec 2024,"(4,363)",-4363.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Interest received,31 Dec 2024,"19,840",19840.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Cash received from derivatives settlements,31 Dec 2024,"12,454",12454.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET CASH FLOWS FROM OPERATING ACTIVITIES,31 Dec 2024,"429,121",429121.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Expenditure on investment property!,31 Dec 2024,"(136,873)",-136873.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Acquisition of investment property,31 Dec 2024,"(752,022)",-752022.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
"Acquisition of property, plant and equipment",31 Dec 2024,"(6,004)",-6004.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
"Expenditure on property, plant and equipment",31 Dec 2024,"(4,331)",-4331.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from disposal of assets held for sale,31 Dec 2024,"180,939",180939.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET CASH FLOW USED IN INVESTING ACTIVITIES,31 Dec 2024,"(718,291)",-718291.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from issue of shares,31 Dec 2024,"295,175",295175.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Payment to acquire shares for LTSIP,31 Dec 2024,"(5,154)",-5154.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Sale of unvested shares under LTSIP,31 Dec 2024,89,89.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
"Net movements in bank loans, bonds, and other long-term liabilities",31 Dec 2024,"420,689",420689.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from bank loans,31 Dec 2024,"446,107",446107.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from bonds,31 Dec 2024,"490,859",490859.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayment of bank loans (including revolving credit facilities),31 Dec 2024,"(17,297)",-17297.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayment of bonds,31 Dec 2024,"(498,980)",-498980.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Other payments,31 Dec 2024,"(34,656)",-34656.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayments of lease liabilities,31 Dec 2024,(411),-411.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Premium paid on acquisitions of derivatives,31 Dec 2024,(912),-912.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayment of loans from third parties,31 Dec 2024,"(33,333)",-33333.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
"Earnings distribution - Capital repayment and dividend
out of accumulated profit”",31 Dec 2024,"(276,994)",-276994.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET CASH FLOW FROM/ (USED IN) FINANCING ACTIVITIES,31 Dec 2024,"399,149",399149.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET INCREASE IN CASH AND CASH EQUIVALENTS,31 Dec 2024,"109,979",109979.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Cash and cash equivalents brought forward,31 Dec 2024,"338,519",338519.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
CASH AND CASH EQUIVALENTS CARRIED FORWARD,31 Dec 2024,"448,498",448498.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
CASH FLOWS FROM OPERATIONS,31 Dec 2023,"459,078",459078.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Interest paid on loans and borrowings,31 Dec 2023,"(31,678)",-31678.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Interest paid on lease liabilities,31 Dec 2023,(804),-804.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Bond coupon paid,31 Dec 2023,"(44,982)",-44982.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Income tax paid,31 Dec 2023,"(30,262)",-30262.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Bank charges paid,31 Dec 2023,"(3,200)",-3200.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Interest received,31 Dec 2023,"6,794",6794.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Cash received from derivatives settlements,31 Dec 2023,"11,950",11950.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET CASH FLOWS FROM OPERATING ACTIVITIES,31 Dec 2023,"366,896",366896.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Expenditure on investment property!,31 Dec 2023,"(193,048)",-193048.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Acquisition of investment property,31 Dec 2023,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from disposal of assets held for sale,31 Dec 2023,"21,904",21904.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET CASH FLOW USED IN INVESTING ACTIVITIES,31 Dec 2023,"(171,144)",-171144.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from issue of shares,31 Dec 2023,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Payment to acquire shares for LTSIP,31 Dec 2023,"(5,158)",-5158.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Sale of unvested shares under LTSIP,31 Dec 2023,177,177.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
"Net movements in bank loans, bonds, and other long-term liabilities",31 Dec 2023,"(14,815)",-14815.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from bank loans,31 Dec 2023,"200,000",200000.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Proceeds from bonds,31 Dec 2023,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayment of bank loans (including revolving credit facilities),31 Dec 2023,"(214,815)",-214815.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayment of bonds,31 Dec 2023,-,0.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Other payments,31 Dec 2023,"(20,288)",-20288.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayments of lease liabilities,31 Dec 2023,(742),-742.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Premium paid on acquisitions of derivatives,31 Dec 2023,"(2,880)",-2880.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Repayment of loans from third parties,31 Dec 2023,"(16,666)",-16666.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
"Earnings distribution - Capital repayment and dividend
out of accumulated profit”",31 Dec 2023,"(67,780)",-67780.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET CASH FLOW FROM/ (USED IN) FINANCING ACTIVITIES,31 Dec 2023,"(107,864)",-107864.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
NET INCREASE IN CASH AND CASH EQUIVALENTS,31 Dec 2023,"87,888",87888.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
Cash and cash equivalents brought forward,31 Dec 2023,"250,631",250631.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
CASH AND CASH EQUIVALENTS CARRIED FORWARD,31 Dec 2023,"338,519",338519.0,E13,NEPI Rockcastle,NEPI_Rockcastle_-_23&24.pdf,4,0,,EUR,
