row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
Foreign currency translation reserve,1,11 928 592,11928592.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,1,11 083 099,11083099.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Arising during the year including hyperinflation effects,1,842 847,842847.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
"Realisation of reserve on foreign subsidiaries
Equity-settled share-based payment reserve",1,"2 646
825 833",2646825833.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of year,1,624 265,624265.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Arising during the year,1,305 142,305142.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Deferred tax recognised directly in reserve,1,25 908,25908.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Utilisation during the year,1,(351 275),-351275.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Transfer from retained earnings,1,221 793,221793.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Retained earnings,1,28 534 773,28534773.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,1,24 827 869,24827869.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Attributable profit,1,8 174 172,8174172.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Remeasurement of defined benefit obligations during the year,1,13 237,13237.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Remeasurement of puttable non-controlling interest liabilities,1,(209 219),-209219.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Dividends paid,1,(3 781 697),-3781697.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Change in shareholding with non-controlling interests,1,(265 150),-265150.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Transfer to foreign currency translation reserve,1,(2 646),-2646.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Transfer to equity-settled share-based payment reserve,1,(221 793),-221793.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Stated capital,2,5 428 016,5428016.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Treasury shares,2,226 899,226899.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,2,(134 001),-134001.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Shares disposed of in terms of share incentive plans,2,360 900,360900.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Foreign currency translation reserve,2,11 083 099,11083099.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,2,12 900 124,12900124.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Arising during the year including hyperinflation effects,2,(1 818 153),-1818153.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
"Realisation of reserve on foreign subsidiaries
Equity-settled share-based payment reserve",2,"1128
624 265",1128624265.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of year,2,971 889,971889.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Arising during the year,2,266 557,266557.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Deferred tax recognised directly in reserve,2,12 034,12034.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Utilisation during the year,2,(845 714),-845714.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Transfer from retained earnings,2,219 499,219499.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Retained earnings,2,24 827 869,24827869.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,2,20 644 550,20644550.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Attributable profit,2,8010 072,8010072.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Remeasurement of defined benefit obligations during the year,2,698,698.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Remeasurement of puttable non-controlling interest liabilities,2,(158 921),-158921.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Dividends paid,2,(3 437 893),-3437893.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Change in shareholding with non-controlling interests,2,(10 010),-10010.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Transfer to foreign currency translation reserve,2,(1 128),-1128.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Transfer to equity-settled share-based payment reserve,2,(219 499),-219499.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Stated capital,4,377 283,377283.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Treasury shares,4,334 218,334218.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,4,45 985,45985.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Shares disposed of in terms of share incentive plans,4,40 064,40064.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Shares issued during the year,4,5 921,5921.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Foreign currency translation reserve,4,(30 395),-30395.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,4,108 019,108019.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Arising during the year including hyperinflation effects,4,(80 544),-80544.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
"Realisation of reserve on foreign subsidiaries
Equity-settled share-based payment reserve",4,47 672 671,47672671.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Stated capital,5,334 218,334218.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Treasury shares,5,384 043,384043.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,5,(12 825),-12825.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Shares disposed of in terms of share incentive plans,5,49 028,49028.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Shares issued during the year,5,(61 853),-61853.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Foreign currency translation reserve,5,(25 697),-25697.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
Balance at beginning of the year,5,(11 303),-11303.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
"Realisation of reserve on foreign subsidiaries
Equity-settled share-based payment reserve",5,42 524 366,42524366.0,E10,Bid Corporation,Bid_Corporation_-_24&25.pdf,3,1,,ZAR,
